,label,text
51,1,[один вид этот потрясать бассейн захватывать можно только попытаться представить себя какой спектр ощущение переживать человек который посчастливиться поплавать невероятный красота вид пейзаж сделать бассейн известный весь бассейн прозрачный дно отель шанхай китай безбрежный бассейн отель адельбодный швейцария бассейн акула отель дубай объединить арабский эмират переливной бассейн отель бали индонезия безбортный бассейн крыша отель сингапур]
52,1,[приблизить научнофантастический будущее начинать регенерация человеческий клетка выращивание орган заканчивать создание кубитный квантовый компьютер закончиться огласить список самый значимый открытие последний месяц июль портленд штат орегон учёный добиться значительный прорыв технология генный редактирование воспользоваться успешно удалить человеческий эмбрион связанный сердечный заболевание создать металлический водород январь впервые наука учёный создать металлический водород применить почти пять миллион атмосфера давление жидкий водород свой металлический состояние водород мочь действовать настоящий сверхпроводник технология совершить революция многий область хранение энергия ракетостроение обнаружить планет который можно жить апрель учёный европейский организация астрономический исследование найти хороший планет внеземной жизнь быть обнаружить обитаемый зона тусклый звезда светов год земля отредактировать ген внутри человеческий тело июнь учёный впервые применить технология генный редактирование наиболее доступный техника редактирование ген человеческий тело новое исследование быть направить удаление вирус папиллома человек женщина путём применение гель содержимый необходимый кодирование шейк матка чтобы отключить механизм рост опухоль новое технология позволить выращивать орган быть сделать успех область регенеративный медицина институт регенеративный медицина настоящее время возглавлять проект выращивание человеческий орган ткань открытие исследователь мочь помочь восстановление повреждение нерв даже вырастить целое конечность внутренний орган научить адаптироваться сложный среда июль подразделение искусственный интеллект опубликовать статья иллюстрировать специалист обучать ииалгоритм адаптироваться сложный меняться среда повторно запустить отработать ракета март успешно запустить орбита посадить использоваться ракетоноситель этот прорыв большой увеличить доступность космический запуск экономия более каждый пуск создать искусственный матка апрель врач детский больница филадельфия суметь сымитировать женский матка использование синтетический устройство предотвращение смертность болезнь преждевременно родить ребёнок младший неделя эксперимент провести новорождённый ягнёнок новый прорыв квантовый вычисление июль международный конференция квантовый технология москва представить рекордный кубитный квантовый компьютер открывать путь новый применение технология доказать превосходство человек игра компания принадлежать обыграть пять хороший мир игрок впервые обыграть человек прошлое год больший успех также удаться достигнуть создание клеточный эликсир молодость независимый открытие быть совершить генетик первое случай замедлить старение позволять который изучать университет баффало второе внимание учёный бразильский фонд научный исследование привлечь фермент теломераза источник]
53,1,[исследователь оксфорд сообщать удаться успешно напечатать трёхмерный конструкция живой клетка этот эксперимент открывать дорога создание универсальный платформа печать живой ткань перспектива воссоздание синтетический аналог любой участок человеческий тело проблема работа живой клетка иметь тенденция смещение время печать обладать склонность спонтанный суицид чтобы это происходить оксфордский учёный решить оборачивать каждый клетка перед печать персональный липидный покрытие получаться свой род кирпичик очень удобный элемент составление различный конструкция принтер живой ткань функционировать идентичный устройство работа полимер сам печатный схема совершенно иной необходимый учитывать готовый изделие быть стабильно должный жить разрастаться быть протекать различный биологический процесс противный случай результат быть представлять себя бесполезный клочок синтетический плоть технология печать фрагмент тело целое орган основа конкретный человек открывать перед учёный новое биомедицинский возможность можно проверить совместимость аллерген лекарство реакция токсин облучение малоизученный вещество подвергать риска самый пациент перспектива печать живой ткань мочь стать новый отрасль регенеративный медицина источник]
54,1,[настоящий прорыв российский медицина московский хирург впервые имплантировать незрячий мужчина бионический глаз позади один этап реабилитация врач инженер учить пациент пользоваться киберзрение главный после два десятилетие полный темнота снова мочь видеть этот метод давать надежда тысяча россиянин шарик светиться показывать фокус григорий ульянов любить самый детство последний мяч только чувствовать видеть мужчина потерять зрение изз прогрессировать заболевание теперь спустя год жизнь темнота открывать заново тумбочка видеть кровать лена стоить правильно дада видеть григорий один россия человек который вернуть зрение помощь система бионический глаз инновационный разработка представлять себя очки видеокамера небольшой компьютер микрочип имплантировать сетчатка картинка камера преобразовываться электрический импульс отправляться зрительный нерв головной мозг головной мозг огромный сервер очень мощный производительность расшифровывать информация принцип мозг вы видеть говорить директор научноисследовательский центр офтальмология рним имя пирогов христо тахчидти отличие человеческий глаз камера столь совершенный поэтому григорий различать цвет видеть предмет чёткий размытый основное чернобелые даже он большой счастие лёгкий ориентироваться есть дом принцип видеть силуэт это лёгкий довольный довольный говорить дочь григорий ульянов елена бутко операция быть провести месяц назад сейчас говорят врач можно сделать вывод пройти успешно григорий часто сопровождать ходить прогулка магазин активно заниматься спорт ходить пробовать я жена следить когда магазин заходить видеть тележка корзина стоить рассказывать система кибернетический зрение называть революция офтальмология огромный шагом вперёд лечение полный слепота шанс тысяча пациент россия более миллион весь мир вернуться полноценный жизнь революция заключаться установить связь мозг равно галактика запускать свой сигнал поиск другой цивилизация вдруг ктоть ответить услышать говорить христо тахчидти сейчас григорий предстоять короткий курс реабилитация врач провести необходимый обследование вновь вернуться домой челябинск время федеральный научноклинический центр оториноларингология готовиться два подобный операция планировать провести этот осень источник]
55,1,[сентябрь это год дельта река иравади мьянма стать безлюдный очень оживлённый здесь гектар начаться пробный высадка дерево скорость экземпляр сутки это работа выполнить робот британский компания совместно организация намерить трансформировать процесс рекультивация вырубить лес мьянма последний здесь вручную высадить дерево цифра идти какой сравнение способный команда дронов технология опробовать сейчас машина выходить постоянный работа один эшелон мультикоптер заниматься разведка собирать дать тип грунт влажность изучать топология местность составлять карта затем разрабатываться оптимальный план засев который преследовать лишь один цель гарантировать выживаемость максимум саженцевый затем дело вступать армия дронов задача пройти земля обстреливать пневмопушка капсула семя удобрение темп такой артиллерийский засев дерево сутки дрон целиться перед выстрел запустить капсула скал болото каждый капсула вонзаться достаточно глубоко земля чтобы семя развеять ветер после это команда дроновнаблюдатель начать патрулировать местность отслеживать процесс прорастание семя использовать принцип машинный обучение схожий технология разрабатываться проект обустройство плантация космос освоение новый планета участие человек источник]
56,1,[практически любой здание обладать большой площадь поверхность который подвергаться воздействие солнечный луч почему останавливаться только солнечный панель крыша благодаря исследование проводить университет эксетер скорый время также быть возможность заменить непрозрачный наружное стена солнечный стеклянный блок прозрачный блок название который солнечный квадрат содержимый несколько оптический элемент каждый который фокусировать входящий солнечный свет отдельный солнечный элемент ячейка каждый блок связать друг друг свой очередь сам блок поэтому помощь можно создать электрический сетка здание батарея хотя большой часть солнечный свет проходить через блок чтобы освещать интерьер здание внутренний поверхность мочь быть добавить тонировка чтобы помещение перегреваться качество побочный преимущество утверждаться предлагать хороший теплоизоляция традиционный стеклянный блок технология быть разработать компания который настоящее время искать партнёр проведение коммерческий испытание есть надежда готовый продукт быть доступный следующий год настоящее время пока информация стоимость эффективность источник]
57,1,[управление отход являться насущный проблема весь мир особенно сложный ситуация изолировать город который иметь доступ объект утилизация тайваньский архитектурный студия разработать экологически безопасный решение передвижной станция переработка работать солнечный энергия который производить тротуарный плитка мусор везде необходимый использовать местный отход перерабатывать плитка ландшафтный дизайн мобильный станциязавод переработка отход разместить футовый контейнер платформа который можно перевозить помощь грузовикатрейлер говорить станция готовиться работа легко точно также распаковывать спутник орбита мочь перерабатывать пластиковый тканевый отход добавка сам работать солнечный энергия мусор промываться измельчаться расплавляться формироваться архитектурный плитка вод очистка мусор использоваться повторно понятно система станция нуждаться подключение энергосеть мочь производить квадратный метр тротуарный плитка каждый минута каждый плитка содержимый эквивалент пять пластиковый бутылка плитка мочь использоваться наружный внутренний отделка полый продаваться качество сырьё последующий процесс производство такой заготовка инъектирование экструзия генеральный директор соучредитель артур хуанга сказать свой заявление переработка промышленный класс ограничиваться расположение завод преодолевать дистанционный энергетический барьер показывать переработка возможный повсеместно один установить находиться тибетский плато естественный красота ледниковый регион быть разрушить турист который оставить после себя гора мусор оттуда отправиться другой отдалённый район собирать мусор распоряжение станция быть пляж озеро водоём река станция также принять участие съёмка документальный фильм джеки чан зелёный герой источник]
58,1,[установить новый рекорд италия автолюбитель команда пять человек клуб недавно проехать модель один зарядка команда стараться использовать можно маленький энергия чтобы побить предыдущий рекорд установленный бельгия июнь прошлое год команда проехать через южный италия средний скорость использование кондиционер остановиться когда датчик заряд быть прошлый рекорд поставить июнь год зафиксировать отметка генеральный директор илона маск предположить модель смочь проехать большой около использовать шина низкий сопротивление качение нормативный показатель модель указывать миля скорость миля один заряд команда только использовать более эффективный шина также метод гипермиллинга вождение машина максимально оптимизировать расход топливо чтобы получить максимально большой дальность чтобы завершить дистанция использовать электроэнергия эквивалентный восемь литр газа сказать лука президент клуб стать возможный благодаря очень высокий мощность электрический двигатель который превращать энергия движение просто подумать наиболее эффективный двигатель внутренний сгорание сегодня превышать эффективность после объявление этот новость илона маск поздравить клуб новый рекорд который кстати зафиксировать государственный нотариус адвокат розарио пингаро один пять пилот добавить вождение быть простой полуавтономный система управление помочь поддерживать постоянный скорость источник]
59,1,[давно секрет нужный существенный изменение если собираться сохранить наш планет человек оказывать больший влияние земля последствие каждый день наблюдать вокруг расти уровень море глобальный температура уверенно подниматься вверх океан становиться более тёплый ледяной покров весь мир уменьшаться ледник отступать экстремальный погодный явление становиться слишком частый уровень загрязнение водоём достигать критический уровень главный причина этот событие глобальный потепление однако проблема состоять население тоже расти ежегодно общий население расти примерно увеличиваться миллион человек счастие горизонт есть решение некоторый который доступный сейчас зелёный экологически чистый решение набирать популярность чаща рассказывать средство массовый информация многий интересный проект экологически чистый решение регулярно рассказывать очень важный чтобы учёный эколог компания работать вместе разработка решение сложиться сложный ситуация это статья рассказать выдающийся зелёный инновация который доказать свой эффективность печать несомненно слышать печать который пользоваться огромный количество способ применять всего создание протезный конечность строительство дом печать одежда принтер также становиться широко доступный публика позволять помощь создавать простой элегантный проект печать также использоваться сохранение окружающий среда пластик настоящее время составлять около муниципальный отход часто оказываться свалка один подобный компания стремиться превратить переработать пластмассовый изделие трёхмерный пластиковый печатный материал другой сторона компания использовать печать создание искусственный рогов носорог слоновый костя который затем использоваться чтобы спасти животный жизнь надеяться искусственный продукт сделать сложный работа браконьер конечный итог вытеснить бизнес аккумулятор один главный фактор изменение климат являться наш глубокий зависимость ископаемое топливо сжигание ископаемое топливо создавать парниковый газа свой очередь способствовать общий повышение мировой температура проблема конечно подавлять большинство наш метод транспортировка основать ископаемое топливо чтобы уменьшить выброс необходимый определить способ прекращение сжигание ископаемое топливо предприниматель такой илона маск работать создание батарея который мочь хранить большой количество энергия затем использовать питание всего начинать наш автомобиль заканчивать наш дом отметить журнал решение маска настолько дерзкий насколько простой использовать энергия солнце получать достаточный количество возобновлять энергия система сглаживать производство использование энергия между пиковый внепиковый часами нация планет мочь отходить ископаемое топливо качество источник энергия вертикальный сельский хозяйство мера тот население расти пространство уменьшаться требоваться новое метод земледелие вертикальный ферма предполагать движение вверх предлагать большой перспектива этот область например ферма джексон штат вайоминг представлять себя трехэтажный гидропоновый оранжерея удивительно несмотря небольшой размер мочь ежегодно производить тонна овощ тонна зелень тонна томат стоить сравнить этот уровень производство стандартный ферма который требоваться сотня акр получение аналогичный урожай кроме тот вертикальный теплица защищать растение погодный условие позволять выращивать продукт место обычно невозможно мера тот город населить пункт продолжать расширяться уникальный решение небольшой размер становиться более актуальный опреснение правило очистка опреснение вода требовать энергия который более тесно связывать ископаемое вид топливо однако последний год учёный работать создание решение очистка вода который зависеть возобновлять источник энергия если хотеть сделать вода пригодный питие очистить бактерия один хороший способ являться просто оставить вода прозрачный бутылка прямая солнечный свет позволить ультрафиолетовый луч сделать свой работа именно решить учёный национальный лаборатория ускоритель министерство энергетика стэнфордский университет разработать устройство который активироваться солнце убивать процент бактерия всего минута такой технология приобретать больший значение увеличение температура обезлесение вести увеличение масштаб засуха понадобиться простой относительно рентабельный решение решение проблема наличие питьевой вода автомобиль нетоксичный выброс отмечаться ранее транспортный средство являться крупный источник вредный выброс распространённость весь мир сильный зависимость ископаемое вид топливо смертельный комбинация если смочь решить крайний мера свести минимум проблема быть больший шагом сохранение окружающий среда такой изобретатель илона маск лидировать этот область являться автомобиль нулевой токсичность отработать газ сожаление сегодня многие человек мочь позволить себя поэтому обнадёживать другой автопроизводитель такой более доступный модель также уделять свой внимание это аспект будущее хотеться увидеть большой различный транспортный средство нулевой выброс например самолёт лодка самый большой проблема быть заключаться недорогой производство чтобы сделать модель доступный развивающийся страна здание нулевой выброс мало знать около потребление энергия соединить штат приходиться жилой коммерческий здание если количество можно быть уменьшить получиться астрономический экономия энергия вселять надежда возрастать интерес зелёный здание последний год такой компания работать создание здание частность школа нулевой выброс окружающий среда очистка океан пластик факт океан полностью заполнить мусор есть огромный плавучий остров каждый который содержимый сотня миллион кусок мусор пятно мусор свой очередь разрушать окружающий среда убивать дикий природа способствовать разрушение различный ареал обитание океан некоторый человек серьёзно заниматься поиск решение этот проблема боян слата создать очень амбициозный проект очистка океан надежда убрать половина мусор тихий океан другой компания такой маркалидер производство спортивный одежда также вносить свой вклад работать поэтапный отказ пластиковый пакет свой магазин поскольку океан играть решающий роль поддержание общий состояние окружающий среда зелёный инновация будущее быть приобретать больший значение стоить признать самостоятельно один этот нововведение настоящее время иметь большой значение сравнение разрушать действие человек скорый время стать необходимость просто мочь позволить себя продолжать делать всегда делать чтобы будущее стать хороший должный быть зелёный источник]
60,1,[журнал появиться статья который рассказываться необычный клей отлично схватываться даже мокрый поверхность мочь использоваться склеивание любой ткань человеческий организм один учёный который принимать участие изобретение такой клеить дональд ингбер рассказать вокруг есть очень много простой решение сложный проблема природа иногда сам подсказывать можно использовать благо человек учёный всегда мочь найти увидеть такой простой решение который мочь быть буквально нос ингбер поведать создать уникальный клеить человеческий орган помочь обычный улитка учёный уверенный новый клеить позволить вывести новый уровень лечение сложный проведение хирургический операция использовать нынче экстремальный условие хирург метод всегда помогать спасти человек обычный способ зашивание требовать много время использование суперклеить остановка кровотечение иметь множество побочный действие изз свой токсичность последний несколько учёный работать создание новое клеить пример который служилый природный клеить моллюск оказаться настолько прочный хотеться поэтому подходить склеивание хрящ связка маленький растяжение такой клеить рваться рана снова открываться связь это учёный прийтись искать другой более эффективный прочный клеить подсказка найти сухопутный слизень водиться запад центр европа обладать уникальный особенность слизень вырабатывать особый субстанция который позволять прикрепляться даже очень мокрый поверхность субстанция настолько сильно прикреплять один хищник мочь оттащить поверхность взять основа субстанция учёный создать аналог искусственно создать клеить обеспечивать такой сила связь который вполне достаточно даже хрящ связка более тот клеить можно растянуть почти это ничуть повредиться новый клеить пройти испытание животное доказать свой эффективность даже удаться склеить сердечный мышца поросёнок учёный уверить этот клеить найти другой применение медицина помочь спасти множество жизнь источник]
61,1,[стволовой клетка гипоталамус мозг способный самостоятельно замедлять процесс старение удаться выяснить специалист медицинский колледж альберт эйнштейн предположить перспектива открытие позволить выработать новое стратегия защита человек возрастной заболевание также продлить жизнь напомнить гипоталамус отвечать регуляция такой важный процесс рост человек развитие размножение обмен вещество теперь учёный сделать вывод именно он зависеть старение целое помощь стволовой клетка который отвечать формирование новый нейрон мозг проверка тот вызывать постепенный снижение количество стволовой клетка старение специалист ввести токсин мышь уничтожить процент нервный стволовой клетка грызунов несколько месяц спустя мышь худой собрат воздействие токсин проходить тест выносливость координация способность узнавать предмет далее после это провести другой эксперимент специалист ввести пожилое мышь инъекция свежий нервный стволовой клетка продолжительность жизнь мышей вырасти процент если такой результат удаться добиться человек продолжительность жизнь мочь вырастить слово профессор дуншэн исследование показать количество гипоталамический нейронный стволовой клетка снижаться течение жизнь приводить старение последствие потеря вполне можно обратить если внедрять стволовой клетка можно замедлить потом обратить вспять процесс старение учёный особо отметить продолжительность жизнь контролировать именно мозг источник]
62,1,[каждый врач должный взять правило отправлять пациент заниматься искусство посещать семинар поэзия оказываться перечисленный способный улучшить состояние человек сделать устойчивый заболевание всесоюзный парламентский группа искусство здоровье благополучие отметить мероприятие искусство помогать человек преодолевать физический психологический боль играть жизненно важный роль восстановление поддержание здоровье групповой творческий занятие помогать преодолеть социальный изоляция человек любой возраст группа рекомендовать поддерживать специалист который заниматься реабилитация человек также включать план художественный занятие рецепт кроме тот настаивать чтобы регулярно проверять доказательство положительный воздействие искусство течение болезнь процесс выздоровление доклад есть ссылка программа глостершир уилтшире рамка который специалист здравоохранение направлять пациент различный проблема здоровье восьминедельный курс руководство мастер который работать область поэзия керамика рисование мозаика обычно отправлять человек который страдать депрессия хронический боль пережить инсульт анализ результат работа показать после работа мастер необходимость консультация врач снизиться процент госпитализация процент многие специалист великобритания отметить давно выступать более осознанный применение преимущество творчество восстановление здоровье также спасение человек сложный жизненный ситуация источник]
63,1,[американский учёный установить фотографирование улучшать память мнение сотрудник университет пенсильвания благодаря камера можно значительно улучшить мозговой активность прежде подтвердить данный гипотеза специалист провести эксперимент участие доброволец участник исследование разделить группа доброволец один группа должный быть посетить музей взять себя фотокамера сделать минимум снимок остальной участник прислать фотоаппарат время экскурсия прослушать гид конец ответить некоторый вопрос повод экспонат результат показать фотографировать музей запомнить экспонат намного хороший писать другой сторона аудиодать воспринять худой свидетельствовать съёмка улучшать визуальный память источник]
